ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,CBW,CBL,EXW,EXL,IWW,IWL,PSW,PSL
4,Auckland,Heineken Open,01/14/2004,International,Outdoor,Hard,2nd Round,3,Nadal R.,Ancic M.,48,74,7,6,7,6,,,,,,,2,0,Completed,,,,,,,,,,
4,Auckland,Heineken Open,01/14/2004,International,Outdoor,Hard,Quarterfinals,3,Novak J.,Sluiter R.,14,58,4,6,6,4,6,4,,,,,2,1,Completed,,,,,,,,,,
4,Auckland,Heineken Open,01/15/2004,International,Outdoor,Hard,Quarterfinals,3,Nadal R.,Carraz G.,48,65,2,1,,,,,,,,,0,0,Retired,,,,,,,,,,
4,Auckland,Heineken Open,01/15/2004,International,Outdoor,Hard,Quarterfinals,3,Kuerten G.,Spadea V.,19,29,6,2,7,6,,,,,,,2,0,Completed,,,,,,,,,,
4,Auckland,Heineken Open,01/15/2004,International,Outdoor,Hard,Quarterfinals,3,Hrbaty D.,Kohlschreiber P.,54,198,6,1,3,6,6,3,,,,,2,1,Completed,,,,,,,,,,
4,Auckland,Heineken Open,01/16/2004,International,Outdoor,Hard,Semifinals,3,Nadal R.,Novak J.,48,14,6,1,6,3,,,,,,,2,0,Completed,,,,,,,,,,
4,Auckland,Heineken Open,01/16/2004,International,Outdoor,Hard,Semifinals,3,Hrbaty D.,Kuerten G.,54,19,6,3,6,2,,,,,,,2,0,Completed,,,,,,,,,,
4,Auckland,Heineken Open,01/17/2004,International,Outdoor,Hard,The Final,3,Hrbaty D.,Nadal R.,54,48,4,6,6,2,7,5,,,,,2,1,Completed,,,,,,,,,,
5,Sydney,adidas International,01/12/2004,International,Outdoor,Hard,1st Round,3,Rusedski G.,Chela J.I.,112,40,7,6,7,6,,,,,,,2,0,Completed,,,,,,,,,,
5,Sydney,adidas International,01/12/2004,International,Outdoor,Hard,1st Round,3,Hewitt L.,Sargsian S.,15,38,6,4,6,2,,,,,,,2,0,Completed,,,,,,,,,,
5,Sydney,adidas International,01/12/2004,International,Outdoor,Hard,1st Round,3,Reid T.,Massu N.,172,12,7,6,2,6,6,4,,,,,2,1,Completed,,,,,,,,,,
5,Sydney,adidas International,01/12/2004,International,Outdoor,Hard,1st Round,3,Johansson J.,Schuettler R.,95,6,6,4,6,4,,,,,,,2,0,Completed,,,3.4,1.3,,,,,,
5,Sydney,adidas International,01/13/2004,International,Outdoor,Hard,1st Round,3,Ferreira W.,Blake J.,32,39,6,2,6,4,,,,,,,2,0,Completed,2.625,1.444,2.85,1.4,2.85,1.4,2.3,1.4,3.05,1.426
5,Sydney,adidas International,01/13/2004,International,Outdoor,Hard,1st Round,3,Mirnyi M.,Calleri A.,24,22,7,5,6,3,,,,,,,2,0,Completed,1.615,2.2,1.75,2,1.65,2.15,1.55,2,1.735,2.2
5,Sydney,adidas International,01/13/2004,International,Outdoor,Hard,1st Round,3,Verkerk M.,Arthurs W.,17,114,6,4,6,4,,,,,,,2,0,Completed,1.727,2,1.77,2,1.65,2.15,1.55,2,1.775,2.13
5,Sydney,adidas International,01/13/2004,International,Outdoor,Hard,1st Round,3,Mantilla F.,Gasquet R.,23,100,3,0,,,,,,,,,0,0,Retired,1.571,2.25,1.55,2.4,,,1.45,2.2,1.617,2.46
5,Sydney,adidas International,01/13/2004,International,Outdoor,Hard,1st Round,3,Kucera V.,Lopez F.,19,28,6,7,7,6,6,3,,,,,2,1,Completed,1.615,2.2,1.7,2.1,1.65,2.15,1.75,1.75,1.685,2.28
5,Sydney,adidas International,01/13/2004,International,Outdoor,Hard,1st Round,3,Philippoussis M.,Ramirez-Hidalgo R.,10,79,6,4,5,7,6,2,,,,,2,1,Completed,1.125,5.5,1.16,5,,,1.15,3.8,1.167,5.65
5,Sydney,adidas International,01/13/2004,International,Outdoor,Hard,1st Round,3,Clement A.,Fish M.,31,21,6,3,6,3,,,,,,,2,0,Completed,2.25,1.571,2,1.77,2.05,1.75,2,1.55,2.22,1.725
5,Sydney,adidas International,01/13/2004,International,Outdoor,Hard,1st Round,3,Llodra M.,Youzhny M.,119,45,6,4,6,2,,,,,,,2,0,Completed,2.1,1.667,2.25,1.6,2.2,1.65,1.9,1.6,2.49,1.606
5,Sydney,adidas International,01/13/2004,International,Outdoor,Hard,1st Round,3,Moya C.,Bogomolov A.,7,117,7,5,6,4,,,,,,,2,0,Completed,1.2,4,1.25,3.8,1.28,3.46,1.3,2.7,1.299,3.85
5,Sydney,adidas International,01/13/2004,International,Outdoor,Hard,1st Round,3,Guccione C.,Ferrero J.,447,3,6,3,7,6,,,,,,,2,0,Completed,7,1.083,7,1.08,7.25,1.05,5,1.05,10.5,1.075
5,Sydney,adidas International,01/13/2004,International,Outdoor,Hard,1st Round,3,Robredo T.,Costa A.,20,26,6,2,6,3,,,,,,,2,0,Completed,1.571,2.25,1.55,2.4,1.45,2.6,1.5,2.1,1.552,2.65
5,Sydney,adidas International,01/14/2004,International,Outdoor,Hard,1st Round,3,Clement A.,Johansson J.,31,95,6,4,7,5,,,,,,,2,0,Completed,1.5,2.5,1.45,2.65,1.45,2.6,,,1.532,2.7
5,Sydney,adidas International,01/14/2004,International,Outdoor,Hard,2nd Round,3,Verkerk M.,Mirnyi M.,17,24,6,7,7,6,7,6,,,,,2,1,Completed,2.25,1.571,2.4,1.55,2.15,1.65,,,2.5,1.602
5,Sydney,adidas International,01/14/2004,International,Outdoor,Hard,2nd Round,3,Srichaphan P.,Bjorkman J.,13,25,7,5,1,6,6,1,,,,,2,1,Completed,1.444,2.625,1.58,2.3,1.42,2.75,1.45,2.2,1.578,2.55
5,Sydney,adidas International,01/14/2004,International,Outdoor,Hard,2nd Round,3,Moya C.,Llodra M.,7,119,7,6,6,3,,,,,,,2,0,Completed,1.4,2.75,1.4,2.85,1.4,2.85,,,1.455,2.95
5,Sydney,adidas International,01/14/2004,International,Outdoor,Hard,2nd Round,3,Robredo T.,Srichaphan P.,20,13,4,6,6,1,7,6,,,,,2,1,Completed,,,2.25,1.6,,,,,,
5,Sydney,adidas International,01/14/2004,International,Outdoor,Hard,2nd Round,3,Hewitt L.,Kucera V.,15,19,6,4,6,1,,,,,,,2,0,Completed,1.167,4.5,1.16,5,1.17,4.67,,,1.208,4.95
5,Sydney,adidas International,01/14/2004,International,Outdoor,Hard,2nd Round,3,Reid T.,Mantilla F.,172,23,6,4,6,1,,,,,,,2,0,Completed,2.1,1.667,2.2,1.65,,,,,2.2,1.735
5,Sydney,adidas International,01/14/2004,International,Outdoor,Hard,2nd Round,3,Philippoussis M.,Rusedski G.,10,112,6,3,1,6,6,4,,,,,2,1,Completed,1.533,2.375,1.6,2.3,1.65,2.15,,,1.654,2.37
5,Sydney,adidas International,01/14/2004,International,Outdoor,Hard,2nd Round,3,Ferreira W.,Guccione C.,32,447,7,6,7,5,,,,,,,2,0,Completed,1.333,3.25,1.33,3.2,1.37,2.92,,,1.373,3.28
5,Sydney,adidas International,01/15/2004,International,Outdoor,Hard,Quarterfinals,3,Moya C.,Robredo T.,7,20,6,1,6,2,,,,,,,2,0,Completed,1.533,2.375,1.7,2.1,1.6,2.3,,,1.709,2.25
5,Sydney,adidas International,01/15/2004,International,Outdoor,Hard,Quarterfinals,3,Hewitt L.,Clement A.,15,31,6,1,4,6,6,3,,,,,2,1,Completed,1.222,4,1.22,4.1,1.25,3.75,,,1.235,4.65
5,Sydney,adidas International,01/15/2004,International,Outdoor,Hard,Quarterfinals,3,Ferreira W.,Reid T.,32,172,6,4,6,4,,,,,,,2,0,Completed,1.615,2.2,1.67,2.15,1.6,2.25,,,1.685,2.3
5,Sydney,adidas International,01/15/2004,International,Outdoor,Hard,Quarterfinals,3,Verkerk M.,Philippoussis M.,17,10,6,4,7,6,,,,,,,2,0,Completed,2.625,1.444,2.65,1.45,2.35,1.55,,,2.62,1.549
5,Sydney,adidas International,01/16/2004,International,Outdoor,Hard,Semifinals,3,Moya C.,Ferreira W.,7,32,6,2,6,1,,,,,,,2,0,Completed,1.444,2.625,1.5,2.5,1.45,2.6,,,1.513,2.75
5,Sydney,adidas International,01/16/2004,International,Outdoor,Hard,Semifinals,3,Hewitt L.,Verkerk M.,15,17,6,2,,,,,,,,,1,0,Retired,1.286,3.5,1.25,3.75,1.35,3.1,,,1.345,3.5
5,Sydney,adidas International,01/17/2004,International,Outdoor,Hard,The Final,3,Hewitt L.,Moya C.,15,7,4,3,,,,,,,,,0,0,Retired,1.615,2.2,1.6,2.25,1.67,2.12,,,1.667,2.34
6,Melbourne,Australian Open,01/19/2004,Grand Slam,Outdoor,Hard,1st Round,5,Davydenko N.,Clement A.,52,31,6,7,4,6,6,4,6,1,6,2,3,2,Completed,3.75,1.25,3.75,1.25,3.98,1.22,,,4.15,1.274
6,Melbourne,Australian Open,01/19/2004,Grand Slam,Outdoor,Hard,1st Round,5,Guccione C.,Jones A.,395,276,6,3,7,6,6,2,,,,,3,0,Completed,1.44,2.62,1.4,2.85,1.42,2.75,,,1.444,2.95
6,Melbourne,Australian Open,01/19/2004,Grand Slam,Outdoor,Hard,1st Round,5,Ginepri R.,Horna L.,33,61,7,5,6,3,6,3,,,,,3,0,Completed,1.2,4.333,1.18,4.65,1.14,5.19,,,1.213,4.95
6,Melbourne,Australian Open,01/19/2004,Grand Slam,Outdoor,Hard,1st Round,5,Chela J.I.,Labadze I.,40,70,6,4,6,3,3,6,6,3,,,3,1,Completed,1.333,3.25,,,1.28,3.46,,,1.308,3.75
6,Melbourne,Australian Open,01/19/2004,Grand Slam,Outdoor,Hard,1st Round,5,Beck K.,Koubek S.,63,92,6,4,6,0,2,6,6,4,,,3,1,Completed,2,1.727,1.9,1.85,1.8,1.95,,,1.877,1.98
6,Melbourne,Australian Open,01/19/2004,Grand Slam,Outdoor,Hard,1st Round,5,Patience O.,Andreev I.,171,79,4,6,4,6,7,6,6,1,6,2,3,2,Completed,2.75,1.4,3,1.36,3.35,1.3,,,3.3,1.37
6,Melbourne,Australian Open,01/19/2004,Grand Slam,Outdoor,Hard,1st Round,5,Ljubicic I.,Tursunov D.,36,98,7,6,6,4,5,7,6,2,,,3,1,Completed,1.286,3.5,1.28,3.5,1.25,3.3,,,1.323,3.65
6,Melbourne,Australian Open,01/19/2004,Grand Slam,Outdoor,Hard,1st Round,5,Lapentti N.,Hernandez O.,55,89,6,1,6,3,6,1,,,,,3,0,Completed,1.222,4,1.22,4.1,1.17,4.67,,,1.25,4.35
6,Melbourne,Australian Open,01/19/2004,Grand Slam,Outdoor,Hard,1st Round,5,Golmard J.,Portas A.,310,83,7,6,6,4,6,1,,,,,3,0,Completed,1.286,3.5,1.23,4,1.25,3.75,,,1.253,4.35
6,Melbourne,Australian Open,01/19/2004,Grand Slam,Outdoor,Hard,1st Round,5,Soderling R.,Schuettler R.,57,6,4,6,4,6,7,5,6,3,6,4,3,2,Completed,3.25,1.333,3.5,1.28,3.81,1.24,,,3.5,1.345
6,Melbourne,Australian Open,01/19/2004,Grand Slam,Outdoor,Hard,1st Round,5,Kuerten G.,van Lottum J.,19,94,5,7,6,0,6,1,2,6,8,6,3,2,Completed,1.2,4.333,1.2,4.25,1.25,3.75,,,1.241,4.55
6,Melbourne,Australian Open,01/19/2004,Grand Slam,Outdoor,Hard,1st Round,5,Dent T.,Verdasco F.,28,111,6,2,6,1,2,1,,,,,2,0,Retired,1.167,4.5,1.18,4.65,1.17,4.67,,,1.215,4.95
6,Melbourne,Australian Open,01/19/2004,Grand Slam,Outdoor,Hard,1st Round,5,Srichaphan P.,Acasuso J.,15,101,7,5,6,4,6,0,,,,,3,0,Completed,1.071,7.5,1.08,7,1.05,7.25,,,1.08,9.75
6,Melbourne,Australian Open,01/19/2004,Grand Slam,Outdoor,Hard,1st Round,5,Schalken S.,Carlsen K.,17,110,7,5,6,3,6,1,,,,,3,0,Completed,1.25,3.75,1.28,3.5,1.35,3.1,,,1.333,3.55
6,Melbourne,Australian Open,01/19/2004,Grand Slam,Outdoor,Hard,1st Round,5,Enqvist T.,Spadea V.,96,30,4,6,6,4,6,4,7,6,,,3,1,Completed,2.5,1.5,2.5,1.5,2.45,1.5,,,2.72,1.513
6,Melbourne,Australian Open,01/19/2004,Grand Slam,Outdoor,Hard,1st Round,5,Gaudio G.,Robredo T.,34,20,6,3,6,2,7,6,,,,,3,0,Completed,2.75,1.4,2.85,1.4,2.75,1.42,,,3.05,1.435
6,Melbourne,Australian Open,01/19/2004,Grand Slam,Outdoor,Hard,1st Round,5,Grosjean S.,Youzhny M.,10,47,6,1,6,4,7,5,,,,,3,0,Completed,1.333,3.25,1.3,3.4,1.25,3.6,,,1.313,3.75
6,Melbourne,Australian Open,01/19/2004,Grand Slam,Outdoor,Hard,1st Round,5,Escude N.,Lee H.T.,59,69,6,3,7,6,6,2,,,,,3,0,Completed,1.167,4.5,1.18,4.6,1.18,4.56,,,1.235,4.6
6,Melbourne,Australian Open,01/19/2004,Grand Slam,Outdoor,Hard,1st Round,5,Melzer J.,Behrend T.,78,103,6,1,6,1,6,2,,,,,3,0,Completed,1.533,2.375,1.55,2.4,1.48,2.53,,,1.575,2.58
6,Melbourne,Australian Open,01/19/2004,Grand Slam,Outdoor,Hard,1st Round,5,Karlovic I.,Fish M.,72,21,7,6,7,6,7,6,,,,,3,0,Completed,3.25,1.333,3.5,1.28,3.46,1.28,,,3.55,1.339
6,Melbourne,Australian Open,01/19/2004,Grand Slam,Outdoor,Hard,1st Round,5,Gambill J.M.,Carraz G.,62,60,6,2,6,3,,,,,,,2,0,Retired,,,,,1.85,1.85,,,2.04,1.833
6,Melbourne,Australian Open,01/19/2004,Grand Slam,Outdoor,Hard,1st Round,5,Martin T.,Dupuis A.,66,85,4,6,4,6,7,6,7,6,6,3,3,2,Completed,,,1.4,2.85,1.35,3.1,,,1.408,3.1
6,Melbourne,Australian Open,01/19/2004,Grand Slam,Outdoor,Hard,1st Round,5,Blanco G.,El Aynaoui Y.,99,18,4,1,,,,,,,,,,,Retired,,,,,3.75,1.25,,,4.35,1.25
6,Melbourne,Australian Open,01/19/2004,Grand Slam,Outdoor,Hard,1st Round,5,Berdych T.,Mahut N.,116,95,6,4,6,2,5,7,6,3,,,3,1,Completed,2,1.72,1.85,1.9,1.75,2,,,1.893,1.962
6,Melbourne,Australian Open,01/19/2004,Grand Slam,Outdoor,Hard,1st Round,5,Ferrer D.,Muller G.,74,175,7,6,6,1,6,3,,,,,3,0,Completed,2.2,1.615,2.15,1.67,2.35,1.55,,,2.28,1.694
6,Melbourne,Australian Open,01/19/2004,Grand Slam,Outdoor,Hard,1st Round,5,Roddick A.,Gonzalez F.,1,35,6,2,7,5,7,6,,,,,3,0,Completed,1.167,4.5,1.18,4.65,1.25,3.75,,,1.211,5
6,Melbourne,Australian Open,01/19/2004,Grand Slam,Outdoor,Hard,1st Round,5,Hrbaty D.,Saretta F.,44,48,6,3,6,3,6,3,,,,,3,0,Completed,1.25,3.75,1.3,3.35,1.3,3.35,,,1.323,3.65
6,Melbourne,Australian Open,01/19/2004,Grand Slam,Outdoor,Hard,1st Round,5,Ulihrach B.,Burgsmuller L.,205,75,6,4,3,6,6,2,6,1,,,3,1,Completed,1.571,2.25,1.67,2.15,1.6,2.25,,,1.709,2.25
6,Melbourne,Australian Open,01/19/2004,Grand Slam,Outdoor,Hard,1st Round,5,Blake J.,Miranda I.,39,126,6,1,6,4,6,4,,,,,3,0,Completed,,,,,,,,,,
6,Melbourne,Australian Open,01/19/2004,Grand Slam,Outdoor,Hard,1st Round,5,Nieminen J.,Massu N.,37,13,6,1,6,7,6,2,6,3,,,3,1,Completed,1.833,1.833,1.85,1.9,1.78,1.97,,,1.847,2.02
6,Melbourne,Australian Open,01/19/2004,Grand Slam,Outdoor,Hard,1st Round,5,Safin M.,Vahaly B.,86,84,6,2,3,6,6,3,6,4,,,3,1,Completed,1.143,5,1.12,5.75,1.11,5.84,,,1.129,7
6,Melbourne,Australian Open,01/19/2004,Grand Slam,Outdoor,Hard,1st Round,5,Agassi A.,Larkham T.,4,168,6,1,6,3,6,4,,,,,3,0,Completed,1.02,11,1.01,13,1.02,11.5,,,1.029,23.5
6,Melbourne,Australian Open,01/20/2004,Grand Slam,Outdoor,Hard,1st Round,5,Arazi H.,Mutis O.,51,106,7,5,2,6,6,0,6,3,,,3,1,Completed,1.333,3.25,1.3,3.4,1.28,3.46,1.25,3,1.29,4
6,Melbourne,Australian Open,01/20/2004,Grand Slam,Outdoor,Hard,1st Round,5,Costa A.,Rusedski G.,27,104,6,4,6,3,6,4,,,,,3,0,Completed,2.25,1.571,2.65,1.45,2.53,1.48,2.3,1.4,2.6,1.568
6,Melbourne,Australian Open,01/20/2004,Grand Slam,Outdoor,Hard,1st Round,5,Reid T.,Kutsenko V.,148,237,6,3,6,2,6,3,,,,,3,0,Completed,1.25,3.75,1.25,3.75,1.22,3.98,1.2,3.3,1.278,4.15
6,Melbourne,Australian Open,01/20/2004,Grand Slam,Outdoor,Hard,1st Round,5,Morrison J.,van Scheppingen D.,156,91,6,4,6,2,6,4,,,,,3,0,Completed,1.533,2.375,1.55,2.4,1.55,2.35,1.6,1.9,1.595,2.5
6,Melbourne,Australian Open,01/20/2004,Grand Slam,Outdoor,Hard,1st Round,5,Ascione T.,Mantilla F.,87,23,7,5,6,1,7,6,,,,,3,0,Completed,2.25,1.571,2.25,1.6,2.56,1.47,2.1,1.5,2.55,1.585
6,Melbourne,Australian Open,01/20/2004,Grand Slam,Outdoor,Hard,1st Round,5,Novak J.,Rochus O.,14,49,6,3,6,3,7,5,,,,,3,0,Completed,1.25,3.75,1.2,4.25,1.22,3.98,1.2,3.3,1.227,4.75
6,Melbourne,Australian Open,01/20/2004,Grand Slam,Outdoor,Hard,1st Round,5,Vacek J.,Ramirez-Hidalgo R.,125,77,6,2,3,6,6,3,6,4,,,3,1,Completed,1.727,2,1.95,1.8,1.95,1.8,1.75,1.75,2.07,1.813
6,Melbourne,Australian Open,01/20/2004,Grand Slam,Outdoor,Hard,1st Round,5,Martin A.,Lopez F.,53,29,3,6,4,6,7,6,6,4,6,2,3,2,Completed,2.5,1.5,2.55,1.48,2.34,1.56,2.7,1.3,2.58,1.575
6,Melbourne,Australian Open,01/20/2004,Grand Slam,Outdoor,Hard,1st Round,5,Johansson J.,Popp A.,90,88,6,4,7,6,6,4,,,,,3,0,Completed,1.571,2.25,1.45,2.65,1.44,2.67,1.45,2.2,1.556,2.64
6,Melbourne,Australian Open,01/20/2004,Grand Slam,Outdoor,Hard,1st Round,5,Federer R.,Bogomolov A.,2,117,6,3,6,4,6,0,,,,,3,0,Completed,1.083,7,1.05,8.5,1.07,7.19,1.1,4.5,1.108,8
6,Melbourne,Australian Open,01/20/2004,Grand Slam,Outdoor,Hard,1st Round,5,Volandri F.,Kiefer N.,46,58,6,3,4,6,6,3,6,4,,,3,1,Completed,2.5,1.5,2.25,1.6,2.3,1.6,2.2,1.45,2.38,1.649
6,Melbourne,Australian Open,01/20/2004,Grand Slam,Outdoor,Hard,1st Round,5,Ancic M.,Sluiter R.,73,56,6,7,6,4,3,6,6,4,6,3,3,2,Completed,1.833,1.833,1.85,1.9,1.8,1.95,1.6,1.9,1.82,2.06
6,Melbourne,Australian Open,01/20/2004,Grand Slam,Outdoor,Hard,1st Round,5,Sargsian S.,Bjorkman J.,38,26,6,2,6,3,6,1,,,,,3,0,Completed,2.25,1.571,2.25,1.6,2.15,1.65,2,1.55,2.36,1.658
6,Melbourne,Australian Open,01/20/2004,Grand Slam,Outdoor,Hard,1st Round,5,Saulnier C.,Coria G.,76,5,7,6,6,2,6,4,,,,,3,0,Completed,,,4.25,1.2,3.75,1.25,3,1.25,4.4,1.25
6,Melbourne,Australian Open,01/20/2004,Grand Slam,Outdoor,Hard,1st Round,5,Arthurs W.,Karanusic R.,114,163,7,6,6,4,6,7,6,7,6,2,3,2,Completed,1.57,2.25,1.65,2.2,1.65,2.2,,,1.676,2.32
6,Melbourne,Australian Open,01/20/2004,Grand Slam,Outdoor,Hard,1st Round,5,Nadal R.,Tabara M.,41,215,6,1,6,2,6,2,,,,,3,0,Completed,1.2,4.333,1.14,5.25,1.2,4.25,1.15,3.8,1.16,5.75
6,Melbourne,Australian Open,01/20/2004,Grand Slam,Outdoor,Hard,1st Round,5,Nalbandian D.,Mello R.,8,128,6,2,6,1,6,4,,,,,3,0,Completed,1.04,9,1.03,11,1.05,7.75,1.05,5,1.041,18.5
6,Melbourne,Australian Open,01/20/2004,Grand Slam,Outdoor,Hard,1st Round,5,Mayer F.,Gasquet R.,219,97,7,5,6,4,6,3,,,,,3,0,Completed,,,2.25,1.6,2,1.75,,,2.37,1.654
6,Melbourne,Australian Open,01/20/2004,Grand Slam,Outdoor,Hard,1st Round,5,Kucera K.,Malisse X.,43,54,6,2,6,3,6,4,,,,,3,0,Completed,2.2,1.615,1.95,1.8,2.1,1.7,1.85,1.65,2.2,1.735
6,Melbourne,Australian Open,01/20/2004,Grand Slam,Outdoor,Hard,1st Round,5,Sanchez D.,Moodie W.,50,80,6,7,7,6,4,6,6,4,6,3,3,2,Completed,2.25,1.571,2.65,1.45,2.3,1.6,2,1.55,2.59,1.571
6,Melbourne,Australian Open,01/20/2004,Grand Slam,Outdoor,Hard,1st Round,5,Santoro F.,Luczak P.,65,146,7,5,4,6,7,5,6,1,,,3,1,Completed,1.364,3,1.3,3.4,1.32,3.22,1.3,2.7,1.333,3.6
6,Melbourne,Australian Open,01/20/2004,Grand Slam,Outdoor,Hard,1st Round,5,Weiner G.,Salzenstein J.,264,129,7,6,4,6,6,3,3,6,6,4,3,2,Completed,2.2,1.615,2.45,1.53,2.35,1.55,2,1.55,2.56,1.575
6,Melbourne,Australian Open,01/20/2004,Grand Slam,Outdoor,Hard,1st Round,5,Pavel A.,Mirnyi M.,67,24,6,7,6,3,6,2,7,6,,,3,1,Completed,2.625,1.444,2.65,1.45,2.6,1.45,2.2,1.45,2.6,1.556
6,Melbourne,Australian Open,01/20/2004,Grand Slam,Outdoor,Hard,1st Round,5,Ferreira W.,Hanescu V.,25,68,6,4,3,6,7,6,6,1,,,3,1,Completed,1.286,3.5,1.25,3.75,1.25,3.75,1.3,2.7,1.308,3.8
6,Melbourne,Australian Open,01/20/2004,Grand Slam,Outdoor,Hard,1st Round,5,Hewitt L.,Mamiit C.,11,195,6,2,6,4,,,,,,,2,0,Retired,1.03,10,1.02,12,1.02,11.5,1.02,6,1.032,22
6,Melbourne,Australian Open,01/20/2004,Grand Slam,Outdoor,Hard,1st Round,5,Corretja A.,Verkerk M.,100,16,6,4,1,6,6,3,6,4,,,3,1,Completed,2.5,1.5,2.3,1.58,2.35,1.55,2.2,1.45,2.52,1.595
6,Melbourne,Australian Open,01/20/2004,Grand Slam,Outdoor,Hard,1st Round,5,Canas G.,de Chaunac S.,248,185,6,2,6,2,6,4,,,,,3,0,Completed,1.25,3.75,1.22,4.1,1.2,4.25,1.15,3.8,1.244,4.5
6,Melbourne,Australian Open,01/20/2004,Grand Slam,Outdoor,Hard,1st Round,5,Calleri A.,Rochus C.,22,93,6,1,3,6,6,3,7,5,,,3,1,Completed,1.25,3.75,1.17,4.85,1.22,3.98,1.15,3.8,1.233,4.65
6,Melbourne,Australian Open,01/20/2004,Grand Slam,Outdoor,Hard,1st Round,5,Stepanek R.,Sanguinetti D.,45,64,6,7,3,6,6,2,6,3,6,3,3,2,Completed,1.727,2,1.67,2.15,1.7,2.1,1.75,1.75,1.69,2.27
6,Melbourne,Australian Open,01/20/2004,Grand Slam,Outdoor,Hard,1st Round,5,Ferrero J.C.,Montanes A.,3,82,6,0,6,1,6,1,,,,,3,0,Completed,1.04,9,1.03,11,1.05,7.75,1.03,5.5,1.057,14.5
6,Melbourne,Australian Open,01/20/2004,Grand Slam,Outdoor,Hard,1st Round,5,Henman T.,Lisnard J.R.,12,112,6,2,6,4,6,2,,,,,3,0,Completed,1.05,8.5,1.1,6.25,1.05,7.25,1.05,5,1.083,10
6,Melbourne,Australian Open,01/20/2004,Grand Slam,Outdoor,Hard,1st Round,5,Philippoussis M.,Johansson T.,9,519,7,6,6,2,7,6,,,,,3,0,Completed,1.444,2.625,1.36,3,1.42,2.75,1.4,2.3,1.417,3.2
6,Melbourne,Australian Open,01/21/2004,Grand Slam,Outdoor,Hard,2nd Round,5,Melzer J.,Blanco G.,78,99,6,3,6,4,6,3,,,,,3,0,Completed,1.364,3,1.35,3.1,1.35,3.1,1.3,2.7,1.377,3.3
6,Melbourne,Australian Open,01/21/2004,Grand Slam,Outdoor,Hard,2nd Round,5,Schalken S.,Ferrer D.,17,74,6,3,6,2,5,7,6,1,,,3,1,Completed,1.167,4.5,1.18,4.65,1.17,4.67,1.15,3.8,1.204,5
6,Melbourne,Australian Open,01/21/2004,Grand Slam,Outdoor,Hard,2nd Round,5,Martin T.,Karlovic I.,66,72,7,6,7,6,7,6,,,,,3,0,Completed,1.8,1.909,1.85,1.9,1.85,1.85,1.6,1.9,1.847,2.02
6,Melbourne,Australian Open,01/21/2004,Grand Slam,Outdoor,Hard,2nd Round,5,Escude N.,Soderling R.,59,57,6,3,7,6,6,4,,,,,3,0,Completed,1.333,3.25,1.25,3.75,1.21,4.06,1.25,3,1.313,3.75
6,Melbourne,Australian Open,01/21/2004,Grand Slam,Outdoor,Hard,2nd Round,5,Kuerten G.,Ljubicic I.,19,36,7,5,6,7,6,4,6,3,,,3,1,Completed,2,1.727,2.15,1.67,2.25,1.6,1.8,1.7,2.31,1.68
6,Melbourne,Australian Open,01/21/2004,Grand Slam,Outdoor,Hard,2nd Round,5,Blake J.,Lapentti N.,39,55,6,3,7,6,2,6,6,1,,,3,1,Completed,1.333,3.25,1.38,2.95,1.44,2.67,1.35,2.5,1.408,3.15
6,Melbourne,Australian Open,01/21/2004,Grand Slam,Outdoor,Hard,2nd Round,5,Agassi A.,Berdych T.,4,116,6,0,6,2,6,4,,,,,3,0,Completed,1.02,11,1.02,12,1.04,9.25,1.03,5.5,1.047,17
6,Melbourne,Australian Open,01/21/2004,Grand Slam,Outdoor,Hard,2nd Round,5,Enqvist T.,Beck K.,96,63,7,5,4,6,6,3,6,4,,,3,1,Completed,1.8,1.909,1.9,1.85,1.95,1.8,1.7,1.8,1.862,2
6,Melbourne,Australian Open,01/21/2004,Grand Slam,Outdoor,Hard,2nd Round,5,Patience O.,Davydenko N.,171,52,7,6,6,7,6,3,6,2,,,3,1,Completed,2.75,1.4,2.85,1.4,2.75,1.42,2.7,1.3,3.1,1.408
6,Melbourne,Australian Open,01/21/2004,Grand Slam,Outdoor,Hard,2nd Round,5,Dent T.,Chela J.I.,28,40,3,6,6,4,4,6,7,6,7,5,3,2,Completed,1.4,2.75,1.45,2.65,1.42,2.75,1.4,2.3,1.526,2.7
6,Melbourne,Australian Open,01/21/2004,Grand Slam,Outdoor,Hard,2nd Round,5,Grosjean S.,Gambill J.M.,10,62,6,4,6,3,6,2,,,,,3,0,Completed,1.2,4.333,1.16,5,1.1,5.85,1.2,3.3,1.16,5.6
6,Melbourne,Australian Open,01/21/2004,Grand Slam,Outdoor,Hard,2nd Round,5,Hrbaty D.,Gaudio G.,44,34,6,1,7,5,6,0,,,,,3,0,Completed,1.533,2.375,1.53,2.45,1.55,2.35,1.4,2.3,1.592,2.53
6,Melbourne,Australian Open,01/21/2004,Grand Slam,Outdoor,Hard,2nd Round,5,Roddick A.,Ulihrach B.,1,205,6,2,6,2,6,3,,,,,3,0,Completed,1.05,9,1.05,8,1.05,7.75,1.03,5.5,1.048,16
