ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,CBW,CBL,EXW,EXL,IWW,IWL,PSW,PSL
30,St. Polten,Internationaler Raiffeisen Grand Prix,05/19/2005,International,Outdoor,Clay,Quarterfinals,3,Rochus C.,Garcia-Lopez G.,48,75,,,6,3,6,3,,,,,,,2,0,Completed,,,,,,,,,,
30,St. Polten,Internationaler Raiffeisen Grand Prix,05/20/2005,International,Outdoor,Clay,Semifinals,3,Melzer J.,Rochus C.,47,48,,,6,4,6,3,,,,,,,2,0,Completed,2.25,1.57,2.25,1.62,2.23,1.61,2.1,1.55,2.44,1.649
30,St. Polten,Internationaler Raiffeisen Grand Prix,05/20/2005,International,Outdoor,Clay,Semifinals,3,Davydenko N.,Acasuso J.,13,69,,,6,4,6,2,,,,,,,2,0,Completed,1.36,3,1.4,2.85,1.42,2.75,1.35,2.7,1.943,1.909
30,St. Polten,Internationaler Raiffeisen Grand Prix,05/21/2005,International,Outdoor,Clay,The Final,3,Davydenko N.,Melzer J.,13,47,,,6,3,2,6,6,4,,,,,2,1,Completed,1.3,3.39,1.33,3.2,1.33,3.17,1.3,2.9,1.952,1.901
31,Paris,French Open,05/23/2005,Grand Slam,Outdoor,Clay,1st Round,5,Vicente F.,Armando H.,155,152,,,7,6,6,4,2,6,4,6,6,3,3,2,Completed,,,,,,,1.4,2.5,,
31,Paris,French Open,05/23/2005,Grand Slam,Outdoor,Clay,1st Round,5,Tipsarevic J.,Hrbaty D.,107,20,,,6,7,6,3,3,6,6,3,8,6,3,2,Completed,5.5,1.12,4.65,1.18,5.2,1.15,4,1.15,5.55,1.196
31,Paris,French Open,05/23/2005,Grand Slam,Outdoor,Clay,1st Round,5,Grosjean S.,Monaco J.,24,60,,,7,5,6,3,6,1,,,,,3,0,Completed,1.53,2.37,1.65,2.2,1.6,2.25,1.4,2.5,1.694,2.34
31,Paris,French Open,05/23/2005,Grand Slam,Outdoor,Clay,1st Round,5,Moya C.,Martin A.,15,56,,,5,7,6,1,6,4,6,2,,,3,1,Completed,1.33,3.25,1.35,3.1,1.35,3.1,1.35,2.7,1.345,3.65
31,Paris,French Open,05/23/2005,Grand Slam,Outdoor,Clay,1st Round,5,Ancic M.,Daniel M.,18,197,,,6,2,6,1,7,6,,,,,3,0,Completed,1.11,6,1.16,5,1.11,5.84,1.15,4,1.143,7.25
31,Paris,French Open,05/23/2005,Grand Slam,Outdoor,Clay,1st Round,5,Stepanek R.,Srichaphan P.,17,36,,,3,6,6,3,6,1,6,1,,,3,1,Completed,1.07,7.5,1.1,6.5,1.1,6.75,1.1,5,1.087,10.75
31,Paris,French Open,05/23/2005,Grand Slam,Outdoor,Clay,1st Round,5,Vik R.,Kim K.,145,68,,,6,4,7,6,7,5,,,,,3,0,Completed,1.5,2.5,1.42,2.8,1.4,2.85,1.4,2.5,1.735,2.19
31,Paris,French Open,05/23/2005,Grand Slam,Outdoor,Clay,1st Round,5,Federer R.,Sela D.,1,264,,,6,1,6,4,6,0,,,,,3,0,Completed,1,21,1.01,14,1.03,10.38,1.01,10,1.011,71
31,Paris,French Open,05/23/2005,Grand Slam,Outdoor,Clay,1st Round,5,Nadal R.,Burgsmuller L.,5,96,,,6,1,7,6,6,1,,,,,3,0,Completed,1,21,1.01,14,1.005,13.35,1.01,10,1.013,56
31,Paris,French Open,05/23/2005,Grand Slam,Outdoor,Clay,1st Round,5,Sanguinetti D.,Ascione T.,66,144,,,3,6,5,7,6,0,6,3,6,4,3,2,Completed,1.57,2.25,1.7,2.1,1.7,2.1,1.65,1.95,1.645,2.45
31,Paris,French Open,05/23/2005,Grand Slam,Outdoor,Clay,1st Round,5,Almagro N.,Kohlschreiber P.,76,73,,,7,6,6,4,6,3,,,,,3,0,Completed,1.12,5.5,1.12,6,1.13,5.5,1.15,4,1.129,7.95
31,Paris,French Open,05/23/2005,Grand Slam,Outdoor,Clay,1st Round,5,Serra F.,Pavel A.,116,43,,,6,2,6,2,6,3,,,,,3,0,Completed,3.5,1.28,3.55,1.28,3.46,1.28,3.6,1.2,1.704,2.25
31,Paris,French Open,05/23/2005,Grand Slam,Outdoor,Clay,1st Round,5,Berdych T.,Morrison J.,47,108,,,6,3,6,2,6,4,,,,,3,0,Completed,1.12,5.5,1.1,6.5,1.1,6.75,1.1,5,,
31,Paris,French Open,05/23/2005,Grand Slam,Outdoor,Clay,1st Round,5,Wessels P.,Mello R.,82,53,,,6,4,6,1,6,3,,,,,3,0,Completed,2.62,1.44,2.45,1.53,2.6,1.45,2.35,1.45,2.77,1.535
31,Paris,French Open,05/23/2005,Grand Slam,Outdoor,Clay,1st Round,5,Hernandez O.,Gimeno-Traver D.,101,215,,,6,7,6,0,6,3,6,4,,,3,1,Completed,1.72,2,1.83,1.93,,,1.6,2,1.943,1.962
31,Paris,French Open,05/23/2005,Grand Slam,Outdoor,Clay,1st Round,5,Malisse X.,Fish M.,46,50,,,6,2,6,1,6,1,,,,,3,0,Completed,1.14,5,1.18,4.65,1.15,4.92,1.15,4,1.183,5.97
31,Paris,French Open,05/23/2005,Grand Slam,Outdoor,Clay,1st Round,5,Horna L.,Haehnel J.,59,83,,,7,6,7,5,6,3,,,,,3,0,Completed,1.36,3,1.4,2.85,1.4,2.85,1.4,2.5,1.441,3.07
31,Paris,French Open,05/23/2005,Grand Slam,Outdoor,Clay,1st Round,5,Behrend T.,Rochus C.,89,48,,,4,6,6,2,7,5,6,2,,,3,1,Completed,2.62,1.44,2.6,1.48,2.6,1.45,2.2,1.5,2.8,1.518
31,Paris,French Open,05/23/2005,Grand Slam,Outdoor,Clay,1st Round,5,Ferrer D.,Vanek J.,21,81,,,2,6,7,6,6,4,6,0,,,3,1,Completed,1.1,6.5,1.1,6.5,1.06,8.13,1.1,5,1.087,10.75
31,Paris,French Open,05/23/2005,Grand Slam,Outdoor,Clay,1st Round,5,Nalbandian D.,Baghdatis M.,11,91,,,0,6,6,4,6,4,6,4,,,3,1,Completed,1.07,7.5,1.08,7.25,1.1,6.75,1.1,5,1.133,7.75
31,Paris,French Open,05/23/2005,Grand Slam,Outdoor,Clay,1st Round,5,Gasquet R.,Bracciali D.,31,142,,,3,6,6,3,6,2,6,4,,,3,1,Completed,1.02,11,1.02,12,1.03,10.5,1.05,6,1.024,33.5
31,Paris,French Open,05/23/2005,Grand Slam,Outdoor,Clay,1st Round,5,Gonzalez F.,Llodra M.,26,52,,,7,6,6,3,6,2,,,,,3,0,Completed,1.06,8,1.08,7.25,1.07,7.19,1.05,6,1.071,13
31,Paris,French Open,05/23/2005,Grand Slam,Outdoor,Clay,1st Round,5,Henman T.,Brzezicki J.P.,8,146,,,6,2,6,1,6,4,,,,,3,0,Completed,1.06,8,1.11,6.25,,,1.1,5,,
31,Paris,French Open,05/23/2005,Grand Slam,Outdoor,Clay,1st Round,5,Patience O.,Simon G.,139,113,,,6,2,6,2,4,6,6,3,,,3,1,Completed,1.9,1.8,1.88,1.88,1.87,1.87,1.8,1.8,1.855,2.07
31,Paris,French Open,05/23/2005,Grand Slam,Outdoor,Clay,1st Round,5,Gaudio G.,Benneteau J.,6,106,,,7,5,6,0,6,1,,,,,3,0,Completed,1.03,10,1.05,9,1.04,9.25,1.05,6,1.087,10.75
31,Paris,French Open,05/23/2005,Grand Slam,Outdoor,Clay,1st Round,5,Tursunov D.,Koubek S.,162,74,,,4,6,6,1,6,4,6,1,,,3,1,Completed,,,1.83,1.9,1.7,2.08,1.65,1.95,1.813,2.13
31,Paris,French Open,05/23/2005,Grand Slam,Outdoor,Clay,1st Round,5,Soderling R.,Verdasco F.,35,55,,,1,6,3,6,6,3,6,3,6,3,3,2,Completed,4,1.22,3.55,1.28,3.46,1.28,3.6,1.2,1.885,1.971
31,Paris,French Open,05/23/2005,Grand Slam,Outdoor,Clay,1st Round,5,Mantilla F.,Zib T.,78,61,,,6,2,6,1,6,3,,,,,3,0,Completed,1.36,3,1.4,2.85,1.44,2.67,1.3,2.9,1.455,3
31,Paris,French Open,05/23/2005,Grand Slam,Outdoor,Clay,1st Round,5,Hanescu V.,Tabara M.,90,92,,,6,2,4,6,6,2,6,1,,,3,1,Completed,1.36,3,1.35,3.1,1.35,3.1,1.45,2.35,1.431,3.12
31,Paris,French Open,05/23/2005,Grand Slam,Outdoor,Clay,1st Round,5,Chela J.I.,Schuettler R.,32,65,,,3,6,6,1,6,4,6,3,,,3,1,Completed,1.22,4,1.2,4.4,1.15,5.2,1.25,3.2,1.901,1.952
31,Paris,French Open,05/23/2005,Grand Slam,Outdoor,Clay,1st Round,5,Novak J.,Phau B.,27,100,,,4,6,6,2,6,3,6,1,,,3,1,Completed,1.1,6.5,1.12,6,1.15,5.2,1.15,4,1.901,1.952
31,Paris,French Open,05/24/2005,Grand Slam,Outdoor,Clay,1st Round,5,Safin M.,Sluiter R.,4,86,,,6,1,4,6,6,4,6,2,,,3,1,Completed,1.04,9,1.08,7.25,1.06,7.79,1.1,5,1.093,9.79
31,Paris,French Open,05/24/2005,Grand Slam,Outdoor,Clay,1st Round,5,Hernych J.,Santoro F.,80,51,,,7,6,3,6,6,1,4,6,6,4,3,2,Completed,2.37,1.53,2.3,1.6,2.45,1.5,2.2,1.5,2.35,1.69
31,Paris,French Open,05/24/2005,Grand Slam,Outdoor,Clay,1st Round,5,Davydenko N.,Tuksar S.,12,214,,,6,2,6,4,6,3,,,,,3,0,Completed,1.06,8,1.08,7.25,1.08,6.9,1.05,6,1.077,12
31,Paris,French Open,05/24/2005,Grand Slam,Outdoor,Clay,1st Round,5,Vliegen K.,Dupuis A.,134,119,,,6,4,6,1,6,2,,,,,3,0,Completed,1.57,2.25,1.55,2.4,1.57,2.31,1.7,1.9,1.552,2.71
31,Paris,French Open,05/24/2005,Grand Slam,Outdoor,Clay,1st Round,5,Ferrero J.C.,Beck K.,33,42,,,6,4,6,3,6,3,,,,,3,0,Completed,1.02,11,1.03,11,1.04,9.25,1.02,8,1.029,26
31,Paris,French Open,05/24/2005,Grand Slam,Outdoor,Clay,1st Round,5,Rochus O.,Garcia-Lopez G.,45,70,,,7,6,7,5,4,6,6,3,,,3,1,Completed,1.83,1.83,1.93,1.83,1.87,1.87,1.7,1.9,1.952,1.952
31,Paris,French Open,05/24/2005,Grand Slam,Outdoor,Clay,1st Round,5,Dlouhy L.,Enqvist T.,159,104,,,6,2,7,6,6,1,,,,,3,0,Completed,1.72,2,1.7,2.1,1.75,2,1.8,1.8,1.719,2.29
31,Paris,French Open,05/24/2005,Grand Slam,Outdoor,Clay,1st Round,5,Andreev I.,Bjorkman J.,38,97,,,2,6,6,2,6,2,7,5,,,3,1,Completed,1.11,6,1.08,7.25,1.07,7.19,1.1,5,1.091,10
31,Paris,French Open,05/24/2005,Grand Slam,Outdoor,Clay,1st Round,5,Norman D.,Lisnard J.R.,130,99,,,6,1,6,1,6,4,,,,,3,0,Completed,1.83,1.83,2,1.77,2.1,1.7,1.6,2,2.16,1.794
31,Paris,French Open,05/24/2005,Grand Slam,Outdoor,Clay,1st Round,5,Puerta M.,Ljubicic I.,37,14,,,7,5,7,5,6,2,,,,,3,0,Completed,1.83,1.83,1.83,1.93,1.85,1.85,1.9,1.7,1.98,1.926
31,Paris,French Open,05/24/2005,Grand Slam,Outdoor,Clay,1st Round,5,Youzhny M.,Muller G.,30,69,,,6,4,6,1,6,0,,,,,3,0,Completed,1.39,2.75,1.35,3.1,1.35,3.1,1.4,2.5,1.379,3.44
31,Paris,French Open,05/24/2005,Grand Slam,Outdoor,Clay,1st Round,5,Melzer J.,Arthurs W.,44,84,,,6,4,6,2,7,6,,,,,3,0,Completed,1.33,3.25,1.33,3.2,1.28,3.46,1.4,2.5,1.366,3.53
31,Paris,French Open,05/24/2005,Grand Slam,Outdoor,Clay,1st Round,5,Robredo T.,Luczak P.,16,172,,,4,6,6,3,6,3,6,3,,,3,1,Completed,1.08,7,1.12,6,1.1,6.75,1.1,5,1.148,7.05
31,Paris,French Open,05/24/2005,Grand Slam,Outdoor,Clay,1st Round,5,Lee H.T.,Calatrava A.,58,85,,,6,4,2,6,5,7,7,6,6,4,3,2,Completed,2,1.72,2.05,1.75,1.95,1.8,1.95,1.65,2.03,1.885
31,Paris,French Open,05/24/2005,Grand Slam,Outdoor,Clay,1st Round,5,Nieminen J.,Agassi A.,95,7,,,7,5,4,6,6,7,6,1,6,0,3,2,Completed,4.33,1.19,4.65,1.18,4.25,1.2,3.6,1.2,5.2,1.215
31,Paris,French Open,05/24/2005,Grand Slam,Outdoor,Clay,1st Round,5,Mathieu P.H.,Lopez F.,67,25,,,6,2,6,0,6,7,6,4,,,3,1,Completed,1.83,1.83,1.77,2,1.85,1.9,1.8,1.8,1.84,2.09
31,Paris,French Open,05/24/2005,Grand Slam,Outdoor,Clay,1st Round,5,Kiefer N.,Karlovic I.,28,77,,,6,3,6,3,6,4,,,,,3,0,Completed,1.22,4,1.25,3.85,1.18,4.45,1.15,4,1.24,4.69
31,Paris,French Open,05/24/2005,Grand Slam,Outdoor,Clay,1st Round,5,Wawrinka S.,Massu N.,87,23,,,6,7,6,2,6,2,6,4,,,3,1,Completed,3,1.36,3.1,1.35,3.1,1.35,2.9,1.3,3.24,1.41
31,Paris,French Open,05/24/2005,Grand Slam,Outdoor,Clay,1st Round,5,Clement A.,Popp A.,105,125,,,6,2,6,4,6,7,6,2,,,3,1,Completed,1.08,7,1.08,7.25,1.1,6.75,1.1,5,1.108,9.38
31,Paris,French Open,05/24/2005,Grand Slam,Outdoor,Clay,1st Round,5,Blake J.,Tenconi T.,127,147,,,6,2,6,4,7,6,,,,,3,0,Completed,1.25,3.75,1.25,3.85,1.25,3.75,1.25,3.2,1.25,4.6
31,Paris,French Open,05/24/2005,Grand Slam,Outdoor,Clay,1st Round,5,Haas T.,Mayer F.,22,54,,,6,1,6,2,6,4,,,,,3,0,Completed,1.28,3.5,1.3,3.4,1.25,3.75,1.3,2.9,1.781,2.12
31,Paris,French Open,05/24/2005,Grand Slam,Outdoor,Clay,1st Round,5,Acasuso J.,Mirnyi M.,62,40,,,6,4,7,6,6,2,,,,,3,0,Completed,1.57,2.25,1.65,2.2,1.7,2.1,1.6,2,1.694,2.34
31,Paris,French Open,05/24/2005,Grand Slam,Outdoor,Clay,1st Round,5,Saretta F.,Rusedski G.,132,39,,,6,2,7,6,6,3,,,,,3,0,Completed,1.44,2.62,1.4,2.85,1.4,2.85,1.45,2.35,1.935,1.917
31,Paris,French Open,05/24/2005,Grand Slam,Outdoor,Clay,1st Round,5,Guccione C.,Ventura S.,217,109,,,6,3,2,6,6,1,3,6,6,2,3,2,Completed,3,1.36,3.1,1.35,3.22,1.32,2.5,1.4,1.943,1.909
31,Paris,French Open,05/24/2005,Grand Slam,Outdoor,Clay,1st Round,5,Johansson T.,Draper S.,19,1015,,,6,7,6,1,3,6,6,0,6,1,3,2,Completed,1.03,10,1.03,11,1.04,9.25,1.02,8,1.045,18
31,Paris,French Open,05/24/2005,Grand Slam,Outdoor,Clay,1st Round,5,Canas G.,Monfils G.,10,79,,,6,3,6,1,6,0,,,,,3,0,Completed,1.25,3.75,1.28,3.55,1.28,3.46,1.3,2.9,1.348,3.67
31,Paris,French Open,05/24/2005,Grand Slam,Outdoor,Clay,1st Round,5,Coria G.,Carlsen K.,9,57,,,6,4,6,2,6,4,,,,,3,0,Completed,1,21,1.01,14,1.01,12.46,1.01,10,1.014,50.5
31,Paris,French Open,05/24/2005,Grand Slam,Outdoor,Clay,1st Round,5,Spadea V.,Costa A.,41,72,,,6,4,7,6,6,2,,,,,3,0,Completed,3.75,1.25,3.55,1.28,3.75,1.25,3.6,1.2,3.7,1.333
31,Paris,French Open,05/24/2005,Grand Slam,Outdoor,Clay,1st Round,5,Roddick A.,Tsonga J.W.,3,133,,,6,3,6,2,6,4,,,,,3,0,Completed,1.03,10,1.03,11,1.06,8.13,1.05,6,1.081,11.08
31,Paris,French Open,05/24/2005,Grand Slam,Outdoor,Clay,1st Round,5,Sanchez D.,Kuerten G.,138,94,,,6,3,6,0,4,6,6,1,,,3,1,Completed,2.2,1.61,2.1,1.7,2.15,1.65,2.2,1.5,2.18,1.781
31,Paris,French Open,05/24/2005,Grand Slam,Outdoor,Clay,1st Round,5,Montanes A.,Sargsian S.,103,93,,,6,1,6,4,6,0,,,,,3,0,Completed,,,,,1.28,3.46,1.3,2.9,1.333,3.7
31,Paris,French Open,05/24/2005,Grand Slam,Outdoor,Clay,1st Round,5,Volandri F.,Saulnier C.,34,49,,,6,0,6,2,6,1,,,,,3,0,Completed,1.08,7,1.08,7.25,1.13,5.5,1.1,5,1.114,8.85
31,Paris,French Open,05/24/2005,Grand Slam,Outdoor,Clay,1st Round,5,Djokovic N.,Ginepri R.,153,71,,,6,0,6,0,6,3,,,,,3,0,Completed,1.57,2.25,1.45,2.6,1.55,2.35,1.6,2,1.752,2.17
31,Paris,French Open,05/25/2005,Grand Slam,Outdoor,Clay,2nd Round,5,Hanescu V.,Chela J.I.,90,32,,,7,5,6,1,3,6,7,5,,,3,1,Completed,2.75,1.39,2.45,1.53,2.67,1.44,2.7,1.35,2.65,1.571
31,Paris,French Open,05/25/2005,Grand Slam,Outdoor,Clay,2nd Round,5,Nalbandian D.,Berdych T.,11,47,,,6,3,6,2,6,1,,,,,3,0,Completed,1.25,3.75,1.25,3.85,1.2,4.25,1.15,4,1.251,4.68
31,Paris,French Open,05/25/2005,Grand Slam,Outdoor,Clay,2nd Round,5,Gaudio G.,Tursunov D.,6,162,,,,,,,,,,,,,,,Walkover,1.03,10,1.04,10,1.05,8.5,1.02,8,1.042,20
31,Paris,French Open,05/25/2005,Grand Slam,Outdoor,Clay,2nd Round,5,Horna L.,Henman T.,59,8,,,7,5,6,7,6,3,6,4,,,3,1,Completed,3.75,1.25,3.4,1.3,3.595,1.265,3.2,1.25,3.75,1.328
31,Paris,French Open,05/25/2005,Grand Slam,Outdoor,Clay,2nd Round,5,Mantilla F.,Novak J.,78,27,,,6,2,0,6,3,6,7,5,6,3,3,2,Completed,1.83,1.83,1.77,2,1.95,1.8,1.85,1.75,1.862,2.06
31,Paris,French Open,05/25/2005,Grand Slam,Outdoor,Clay,2nd Round,5,Grosjean S.,Sanguinetti D.,24,66,,,6,0,6,3,6,2,,,,,3,0,Completed,1.16,4.5,1.14,5.4,1.1,6.25,1.2,3.6,1.139,7.5
31,Paris,French Open,05/25/2005,Grand Slam,Outdoor,Clay,2nd Round,5,Ancic M.,Hernandez O.,18,101,,,4,6,6,1,6,2,6,3,,,3,1,Completed,1.16,4.5,1.16,5,1.1,6.25,1.2,3.6,1.129,8
31,Paris,French Open,05/25/2005,Grand Slam,Outdoor,Clay,2nd Round,5,Vicente F.,Tipsarevic J.,155,107,,,6,3,1,6,7,6,6,3,,,3,1,Completed,2.25,1.57,2.2,1.63,2.35,1.55,1.95,1.65,2.18,1.781
31,Paris,French Open,05/25/2005,Grand Slam,Outdoor,Clay,2nd Round,5,Stepanek R.,Serra F.,17,116,,,6,3,6,4,6,1,,,,,3,0,Completed,1.22,4,1.25,3.85,1.2,4.25,1.2,3.6,1.346,3.69
31,Paris,French Open,05/25/2005,Grand Slam,Outdoor,Clay,2nd Round,5,Gasquet R.,Wessels P.,31,82,,,6,3,7,6,6,1,,,,,3,0,Completed,1.06,8,1.08,7.25,1.07,7.19,1.1,5,1.077,12
31,Paris,French Open,05/25/2005,Grand Slam,Outdoor,Clay,2nd Round,5,Moya C.,Vik R.,15,145,,,7,6,6,7,6,3,6,1,,,3,1,Completed,1.06,8,1.05,9,1.1,6.75,1.05,6,1.167,6.4
31,Paris,French Open,05/25/2005,Grand Slam,Outdoor,Clay,2nd Round,5,Lee H.T.,Soderling R.,58,35,,,6,2,6,3,6,4,,,,,3,0,Completed,2.62,1.44,2.6,1.48,2.23,1.61,1.05,6,2.54,1.61
31,Paris,French Open,05/25/2005,Grand Slam,Outdoor,Clay,2nd Round,5,Nadal R.,Malisse X.,5,46,,,6,2,6,2,6,4,,,,,3,0,Completed,1.03,10,1.04,10,1.07,7.19,1.05,6,1.046,18.3
31,Paris,French Open,05/25/2005,Grand Slam,Outdoor,Clay,2nd Round,5,Federer R.,Almagro N.,1,76,,,6,3,7,6,6,2,,,,,3,0,Completed,1.01,13,1.02,12,1.05,8.5,1.03,7,1.05,16.5
31,Paris,French Open,05/25/2005,Grand Slam,Outdoor,Clay,2nd Round,5,Ferrer D.,Patience O.,21,139,,,6,3,7,6,7,5,,,,,3,0,Completed,1.16,4.5,1.18,4.25,1.22,4.2,1.15,4,1.297,4.07
31,Paris,French Open,05/25/2005,Grand Slam,Outdoor,Clay,2nd Round,5,Gonzalez F.,Behrend T.,26,89,,,6,3,6,4,6,4,,,,,3,0,Completed,1.12,5.5,1.15,5,1.15,5.2,1.15,4,1.217,5.2
31,Paris,French Open,05/26/2005,Grand Slam,Outdoor,Clay,2nd Round,5,Coria G.,Djokovic N.,9,153,,,4,6,6,2,3,2,,,,,1,1,Retired,1.02,11,1.04,10,1.04,9.25,1.05,6,1.054,15.25
31,Paris,French Open,05/26/2005,Grand Slam,Outdoor,Clay,2nd Round,5,Canas G.,Montanes A.,10,103,,,6,1,6,3,6,4,,,,,3,0,Completed,1.1,6.5,1.12,6,1.11,5.84,1.15,4,1.095,10
31,Paris,French Open,05/26/2005,Grand Slam,Outdoor,Clay,2nd Round,5,Melzer J.,Youzhny M.,44,30,,,6,3,6,4,7,6,,,,,3,0,Completed,1.9,1.8,2.1,1.7,2.25,1.6,2,1.6,2.18,1.781
31,Paris,French Open,05/26/2005,Grand Slam,Outdoor,Clay,2nd Round,5,Davydenko N.,Rochus O.,12,45,,,3,6,7,5,6,2,6,3,,,3,1,Completed,1.25,3.75,1.33,3.2,1.3,3.35,1.25,3.2,1.356,3.61
31,Paris,French Open,05/26/2005,Grand Slam,Outdoor,Clay,2nd Round,5,Mathieu P.H.,Guccione C.,67,217,,,6,3,6,4,6,4,,,,,3,0,Completed,1.14,5,1.16,5,1.17,4.67,1.15,4,1.143,7.2
31,Paris,French Open,05/26/2005,Grand Slam,Outdoor,Clay,2nd Round,5,Haas T.,Spadea V.,22,41,,,6,4,6,3,,,,,,,2,0,Retired,1.25,3.75,1.3,3.4,1.3,3.35,1.25,3.2,1.377,3.45
31,Paris,French Open,05/26/2005,Grand Slam,Outdoor,Clay,2nd Round,5,Puerta M.,Vliegen K.,37,134,,,6,3,7,5,6,2,,,,,3,0,Completed,1.25,3.75,1.28,3.55,1.25,3.9,1.25,3.2,1.376,3.46
31,Paris,French Open,05/26/2005,Grand Slam,Outdoor,Clay,2nd Round,5,Andreev I.,Nieminen J.,38,95,,,6,2,6,4,6,7,6,2,,,3,1,Completed,2,1.72,2,1.77,1.9,1.85,1.8,1.8,1.893,2.02
31,Paris,French Open,05/26/2005,Grand Slam,Outdoor,Clay,2nd Round,5,Wawrinka S.,Blake J.,87,127,,,6,7,5,7,6,1,6,3,6,4,3,2,Completed,1.53,2.37,1.53,2.45,1.61,2.23,1.55,2.1,1.575,2.64
31,Paris,French Open,05/26/2005,Grand Slam,Outdoor,Clay,2nd Round,5,Ferrero J.C.,Hernych J.,33,80,,,6,4,6,4,6,2,,,,,3,0,Completed,1.06,8,1.1,6.5,1.07,7.19,1.05,6,1.142,7.25
31,Paris,French Open,05/26/2005,Grand Slam,Outdoor,Clay,2nd Round,5,Sanchez D.,Johansson T.,138,19,,,6,3,3,6,4,6,7,6,6,4,3,2,Completed,1.8,1.9,1.83,1.93,1.95,1.8,1.9,1.7,1.909,2
31,Paris,French Open,05/26/2005,Grand Slam,Outdoor,Clay,2nd Round,5,Kiefer N.,Clement A.,28,105,,,4,6,6,2,6,2,4,6,6,4,3,2,Completed,1.8,1.9,1.93,1.83,1.83,1.91,1.65,1.95,2.07,1.855
31,Paris,French Open,05/26/2005,Grand Slam,Outdoor,Clay,2nd Round,5,Safin M.,Dlouhy L.,4,159,,,6,7,6,3,7,5,6,1,,,3,1,Completed,1.05,8.5,1.12,6,1.11,5.84,1.05,6,1.09,10.38
31,Paris,French Open,05/26/2005,Grand Slam,Outdoor,Clay,2nd Round,5,Volandri F.,Saretta F.,34,132,,,6,4,6,1,6,2,,,,,3,0,Completed,1.16,4.5,1.16,5,,,1.2,3.6,1.194,5.65
31,Paris,French Open,05/26/2005,Grand Slam,Outdoor,Clay,2nd Round,5,Acasuso J.,Roddick A.,62,3,,,3,6,4,6,6,4,6,3,8,6,3,2,Completed,2.62,1.44,2.6,1.48,2.35,1.55,2.5,1.4,2.67,1.565
31,Paris,French Open,05/26/2005,Grand Slam,Outdoor,Clay,2nd Round,5,Robredo T.,Norman D.,16,130,,,6,4,6,2,6,4,,,,,3,0,Completed,1.06,8,1.12,6,1.11,5.84,1.1,5,1.095,10
31,Paris,French Open,05/27/2005,Grand Slam,Outdoor,Clay,3rd Round,5,Federer R.,Gonzalez F.,1,26,,,7,6,7,5,6,2,,,,,3,0,Completed,1.07,7.5,1.1,6.5,1.11,5.84,1.1,5,1.147,7.2
31,Paris,French Open,05/27/2005,Grand Slam,Outdoor,Clay,3rd Round,5,Ferrer D.,Lee H.T.,21,58,,,6,3,6,1,7,5,,,,,3,0,Completed,1.11,6,1.12,6,1.17,4.67,1.1,5,1.2,5.45
31,Paris,French Open,05/27/2005,Grand Slam,Outdoor,Clay,3rd Round,5,Gaudio G.,Mantilla F.,6,78,,,6,4,6,4,6,3,,,,,3,0,Completed,1.11,6,1.14,5.4,1.1,6.75,1.15,4,1.143,7.3
31,Paris,French Open,05/27/2005,Grand Slam,Outdoor,Clay,3rd Round,5,Grosjean S.,Stepanek R.,24,17,,,6,1,4,6,3,6,6,3,6,4,3,2,Completed,1.61,2.2,1.6,2.3,1.55,2.35,1.55,2.1,1.575,2.64
31,Paris,French Open,05/27/2005,Grand Slam,Outdoor,Clay,3rd Round,5,Hanescu V.,Horna L.,90,59,,,6,3,6,4,6,4,,,,,3,0,Completed,2.1,1.66,1.93,1.83,1.95,1.8,1.95,1.65,2.16,1.794
31,Paris,French Open,05/27/2005,Grand Slam,Outdoor,Clay,3rd Round,5,Moya C.,Vicente F.,15,155,,,6,4,7,6,6,7,0,6,6,4,3,2,Completed,1.04,9,1.06,8.5,1.1,6.75,1.1,5,1.08,10.75
31,Paris,French Open,05/27/2005,Grand Slam,Outdoor,Clay,3rd Round,5,Nadal R.,Gasquet R.,5,31,,,6,4,6,3,6,2,,,,,3,0,Completed,1.22,4,1.22,4.1,,,1.2,3.6,1.26,4.54
31,Paris,French Open,05/27/2005,Grand Slam,Outdoor,Clay,3rd Round,5,Nalbandian D.,Ancic M.,11,18,,,6,4,7,6,6,3,,,,,3,0,Completed,1.25,3.75,1.2,4.4,1.25,3.9,1.25,3.2,1.271,4.39
31,Paris,French Open,05/28/2005,Grand Slam,Outdoor,Clay,3rd Round,5,Acasuso J.,Volandri F.,62,34,,,3,0,,,,,,,,,0,0,Retired,2.1,1.66,1.93,1.83,2.1,1.7,2.2,1.5,2.02,1.893
31,Paris,French Open,05/28/2005,Grand Slam,Outdoor,Clay,3rd Round,5,Coria G.,Melzer J.,9,44,,,6,1,6,1,7,6,,,,,3,0,Completed,1.06,8,1.06,8.5,1.07,7.19,1.1,5,1.065,14
31,Paris,French Open,05/28/2005,Grand Slam,Outdoor,Clay,3rd Round,5,Davydenko N.,Haas T.,12,22,,,7,5,6,0,6,0,,,,,3,0,Completed,1.53,2.37,1.65,2.2,1.6,2.3,1.65,1.95,1.613,2.53
