ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,EXW,EXL,LBW,LBL,PSW,PSL,UBW,UBL
29,Casablanca,Grand Prix Hassan II,05/24/2008,International Series,Outdoor,Clay,The Final,3,Simon G.,Benneteau J.,36,65,900,570,7,5,6,2,,,,,,,2,0,Completed,1.61,2.25,1.65,2.15,1.667,2.1,1.709,2.31,1.67,2.15
30,Portschach,Hypo Group Tennis International,05/19/2008,International,Outdoor,Clay,1st Round,3,Vanek J.,Verkerk M.,92,374,480,88,7,5,4,6,6,2,,,,,2,1,Completed,1.44,2.62,1.55,2.35,1.53,2.37,1.488,2.85,1.43,2.75
30,Portschach,Hypo Group Tennis International,05/19/2008,International,Outdoor,Clay,1st Round,3,Navarro-Pastor I.,Spadea V.,122,108,383,427,6,4,6,4,,,,,,,2,0,Completed,1.66,2.1,1.85,1.9,1.72,2,1.826,2.11,1.72,2.07
30,Portschach,Hypo Group Tennis International,05/19/2008,International,Outdoor,Clay,1st Round,3,Melzer J.,Young D.,103,81,434,508,7,5,6,2,,,,,,,2,0,Completed,1.5,2.5,1.48,2.53,1.571,2.25,1.543,2.74,1.5,2.52
30,Portschach,Hypo Group Tennis International,05/19/2008,International,Outdoor,Clay,1st Round,3,Gimeno-Traver D.,Eschauer W.,109,135,423,344,6,4,6,2,,,,,,,2,0,Completed,2.2,1.61,2.12,1.67,2.1,1.667,2.4,1.667,2.34,1.57
30,Portschach,Hypo Group Tennis International,05/19/2008,International,Outdoor,Clay,1st Round,3,Seppi A.,Gulbis E.,32,79,973,512,1,6,6,4,6,3,,,,,2,1,Completed,1.53,2.37,1.55,2.35,1.571,2.25,1.625,2.5,1.53,2.45
30,Portschach,Hypo Group Tennis International,05/19/2008,International,Outdoor,Clay,1st Round,3,Davydenko N.,Eitzinger R.,4,263,3290,140,6,1,6,1,,,,,,,2,0,Completed,1.05,9,1.05,8.5,1.063,8,1.074,11.5,1.08,7.5
30,Portschach,Hypo Group Tennis International,05/20/2008,International,Outdoor,Clay,1st Round,3,Ljubicic I.,Hajek J.,29,301,1005,118,4,6,6,0,6,3,,,,,2,1,Completed,1.25,3.75,1.25,3.75,1.2,4.333,1.333,3.7,1.25,3.75
30,Portschach,Hypo Group Tennis International,05/20/2008,International,Outdoor,Clay,1st Round,3,Isner J.,Vagnozzi S.,85,288,502,127,6,3,6,2,,,,,,,2,0,Completed,2,1.72,1.87,1.87,1.833,1.833,2.02,1.893,1.92,1.84
30,Portschach,Hypo Group Tennis International,05/20/2008,International,Outdoor,Clay,1st Round,3,Querrey S.,Marach O.,41,183,820,224,3,6,6,4,6,4,,,,,2,1,Completed,1.4,2.75,1.42,2.75,1.4,2.75,1.467,2.94,1.41,2.82
30,Portschach,Hypo Group Tennis International,05/21/2008,International,Outdoor,Clay,1st Round,3,Sela D.,Zverev M.,61,80,584,510,7,6,6,0,,,,,,,2,0,Completed,1.83,1.83,1.87,1.87,1.909,1.8,1.893,2.02,1.9,1.86
30,Portschach,Hypo Group Tennis International,05/21/2008,International,Outdoor,Clay,1st Round,3,Kavcic B.,Gabashvili T.,357,125,93,371,4,6,6,4,7,6,,,,,2,1,Completed,2.87,1.38,3.1,1.35,3,1.364,3.15,1.426,2.85,1.4
30,Portschach,Hypo Group Tennis International,05/21/2008,International,Outdoor,Clay,1st Round,3,Kunitsyn I.,Fish M.,96,39,457,865,6,1,6,1,,,,,,,2,0,Completed,1.66,2.1,1.75,2.05,1.727,2,1.704,2.32,1.75,2.03
30,Portschach,Hypo Group Tennis International,05/21/2008,International,Outdoor,Clay,1st Round,3,Monaco J.,Berlocq C.,14,83,1430,503,4,1,,,,,,,,,0,0,Retired,1.19,4.33,1.23,3.89,1.222,4,1.233,4.9,1.23,4
30,Portschach,Hypo Group Tennis International,05/21/2008,International,Outdoor,Clay,1st Round,3,Haase R.,Roitman S.,58,86,614,496,7,6,6,4,,,,,,,2,0,Completed,1.36,3,1.32,3.22,1.444,2.625,1.435,3.1,1.37,3
30,Portschach,Hypo Group Tennis International,05/21/2008,International,Outdoor,Clay,1st Round,3,Ginepri R.,Ancic M.,97,46,455,735,4,6,6,3,7,6,,,,,2,1,Completed,6.5,1.1,5.5,1.13,6,1.111,7.3,1.143,6.5,1.1
30,Portschach,Hypo Group Tennis International,05/21/2008,International,Outdoor,Clay,1st Round,3,Rochus O.,Przysiezny M.,69,415,554,74,6,2,6,4,,,,,,,2,0,Completed,1.28,3.5,1.23,3.89,1.286,3.5,1.328,3.75,1.27,3.6
30,Portschach,Hypo Group Tennis International,05/21/2008,International,Outdoor,Clay,2nd Round,3,Gimeno-Traver D.,Querrey S.,109,41,423,820,6,1,6,3,,,,,,,2,0,Completed,2,1.72,1.9,1.85,2,1.727,1.98,1.926,1.98,1.78
30,Portschach,Hypo Group Tennis International,05/21/2008,International,Outdoor,Clay,2nd Round,3,Ljubicic I.,Navarro-Pastor I.,29,122,1005,383,7,6,6,4,,,,,,,2,0,Completed,1.44,2.62,1.4,2.85,1.444,2.625,1.476,2.9,1.43,2.74
30,Portschach,Hypo Group Tennis International,05/22/2008,International,Outdoor,Clay,2nd Round,3,Kunitsyn I.,Kavcic B.,96,357,457,93,6,1,6,4,,,,,,,2,0,Completed,1.22,4,1.23,3.89,1.222,4,1.26,4.54,1.25,3.8
30,Portschach,Hypo Group Tennis International,05/22/2008,International,Outdoor,Clay,2nd Round,3,Monaco J.,Vanek J.,14,92,1430,480,6,2,6,2,,,,,,,2,0,Completed,1.14,5,1.15,5.2,1.143,5,1.187,5.85,1.15,5.2
30,Portschach,Hypo Group Tennis International,05/22/2008,International,Outdoor,Clay,2nd Round,3,Melzer J.,Haase R.,103,58,434,614,6,3,4,6,6,2,,,,,2,1,Completed,2.2,1.61,2.3,1.6,2.375,1.533,2.58,1.595,2.15,1.67
30,Portschach,Hypo Group Tennis International,05/22/2008,International,Outdoor,Clay,2nd Round,3,Ginepri R.,Rochus O.,97,69,455,554,4,6,6,2,6,3,,,,,2,1,Completed,2.62,1.44,2.45,1.5,2.5,1.5,3.02,1.45,2.52,1.5
30,Portschach,Hypo Group Tennis International,05/22/2008,International,Outdoor,Clay,2nd Round,3,Davydenko N.,Isner J.,4,85,3290,502,6,2,6,7,6,3,,,,,2,1,Completed,1.1,6.5,1.15,5.2,1.143,5,1.139,7.51,1.14,5.3
30,Portschach,Hypo Group Tennis International,05/22/2008,International,Outdoor,Clay,2nd Round,3,Seppi A.,Sela D.,32,61,973,584,7,5,6,1,,,,,,,2,0,Completed,1.28,3.5,1.3,3.35,1.286,3.5,1.328,3.75,1.37,3
30,Portschach,Hypo Group Tennis International,05/22/2008,International,Outdoor,Clay,Quarterfinals,3,Ljubicic I.,Gimeno-Traver D.,29,109,1005,423,6,3,4,6,7,6,,,,,2,1,Completed,1.66,2.1,1.7,2.08,1.667,2.1,1.855,2.07,1.57,2.34
30,Portschach,Hypo Group Tennis International,05/22/2008,International,Outdoor,Clay,Quarterfinals,3,Monaco J.,Ginepri R.,14,97,1430,455,7,5,7,6,,,,,,,2,0,Completed,1.16,4.5,,,,,,,,
30,Portschach,Hypo Group Tennis International,05/22/2008,International,Outdoor,Clay,Quarterfinals,3,Kunitsyn I.,Melzer J.,96,103,457,434,6,4,3,6,6,3,,,,,2,1,Completed,2.1,1.66,,,2.2,1.615,,,,
30,Portschach,Hypo Group Tennis International,05/22/2008,International,Outdoor,Clay,Quarterfinals,3,Davydenko N.,Seppi A.,4,32,3290,973,6,3,1,6,6,3,,,,,2,1,Completed,1.36,3,,,,,1.427,3.14,,
30,Portschach,Hypo Group Tennis International,05/23/2008,International,Outdoor,Clay,Semifinals,3,Davydenko N.,Kunitsyn I.,4,96,3290,457,6,3,6,2,,,,,,,2,0,Completed,1.14,5,1.21,4.06,1.143,5,1.23,4.95,1.17,4.8
30,Portschach,Hypo Group Tennis International,05/23/2008,International,Outdoor,Clay,Semifinals,3,Monaco J.,Ljubicic I.,14,29,1430,1005,6,4,6,7,7,6,,,,,2,1,Completed,1.3,3.4,1.35,3.1,1.364,3,1.373,3.48,1.37,3
30,Portschach,Hypo Group Tennis International,05/24/2008,International,Outdoor,Clay,The Final,3,Davydenko N.,Monaco J.,4,14,3290,1430,6,2,2,6,6,2,,,,,2,1,Completed,1.333,3.4,1.3,3.35,1.333,3.25,1.386,3.39,1.33,3.2
31,Paris,French Open,05/25/2008,Grand Slam,Outdoor,Clay,1st Round,5,Lopez-Jaen M.A.,Dancevic F.,264,111,140,415,7,6,3,6,7,5,7,6,,,3,1,Completed,1.57,2.25,1.6,2.4,1.571,2.25,1.585,2.61,1.6,2.28
31,Paris,French Open,05/25/2008,Grand Slam,Outdoor,Clay,1st Round,5,Chardy J.,Gil F.,145,134,326,345,6,3,6,2,7,6,,,,,3,0,Completed,2.1,1.66,2.2,1.65,2.1,1.667,2.12,1.82,2.15,1.67
31,Paris,French Open,05/25/2008,Grand Slam,Outdoor,Clay,1st Round,5,Del Potro J.M.,Ouanna J.,68,225,558,174,6,3,6,2,6,3,,,,,3,0,Completed,1.28,3.5,1.27,3.81,1.286,3.5,1.269,4.42,,
31,Paris,French Open,05/25/2008,Grand Slam,Outdoor,Clay,1st Round,5,Nalbandian D.,Berlocq C.,7,84,2115,503,6,2,6,4,6,1,,,,,3,0,Completed,1.08,7,1.1,6.75,1.083,7,1.08,11,1.08,7.25
31,Paris,French Open,05/25/2008,Grand Slam,Outdoor,Clay,1st Round,5,Decoud S.,Rochus O.,247,66,152,569,3,6,6,4,6,3,6,7,6,1,3,2,Completed,4.33,1.2,3.95,1.25,3.75,1.25,4.6,1.25,4.35,1.2
31,Paris,French Open,05/25/2008,Grand Slam,Outdoor,Clay,1st Round,5,Blake J.,Schuettler R.,8,90,1985,494,6,4,6,1,7,6,,,,,3,0,Completed,1.08,7,1.13,5.95,1.14,5,1.125,8.2,1.12,6
31,Paris,French Open,05/25/2008,Grand Slam,Outdoor,Clay,1st Round,5,Djokovic N.,Gremelmayr D.,3,64,5225,578,4,6,6,3,7,5,6,2,,,3,1,Completed,1.01,13,1.02,13.5,1.02,11,1.018,36,1.02,15
31,Paris,French Open,05/25/2008,Grand Slam,Outdoor,Clay,1st Round,5,Gonzalez M.,Karanusic R.,137,110,340,420,6,3,7,5,4,6,3,6,6,2,3,2,Completed,1.72,2,1.85,2,1.833,1.833,1.794,2.16,1.78,1.98
31,Paris,French Open,05/25/2008,Grand Slam,Outdoor,Clay,1st Round,5,Schwank E.,Moya C.,75,17,531,1340,7,6,6,2,6,7,4,6,6,3,3,2,Completed,3.5,1.28,2.98,1.4,3.25,1.33,3.53,1.366,3,1.35
31,Paris,French Open,05/25/2008,Grand Slam,Outdoor,Clay,1st Round,5,Almagro N.,Pashanski B.,20,105,1270,435,6,4,7,5,6,1,,,,,3,0,Completed,1.06,8,1.05,9.5,1.063,8,1.08,11,1.06,8.5
31,Paris,French Open,05/25/2008,Grand Slam,Outdoor,Clay,1st Round,5,Mathieu P.H.,Kuerten G.,19,1141,1270,5,6,3,6,4,6,2,,,,,3,0,Completed,1.02,12,1.04,12,1.03,10,1.038,21,1.04,10
31,Paris,French Open,05/25/2008,Grand Slam,Outdoor,Clay,1st Round,5,Murray A.,Eysseric J.,12,390,1480,82,6,2,1,6,4,6,6,0,6,2,3,2,Completed,1.03,11,1.05,9.5,1.04,9,1.047,17.25,1.05,9
31,Paris,French Open,05/25/2008,Grand Slam,Outdoor,Clay,1st Round,5,Gulbis E.,Greul S.,80,193,512,206,6,4,6,0,6,4,,,,,3,0,Completed,1.44,2.62,1.54,2.51,1.571,2.25,1.588,2.6,,
31,Paris,French Open,05/25/2008,Grand Slam,Outdoor,Clay,1st Round,5,Lapentti N.,Tipsarevic J.,69,34,554,958,6,4,4,6,6,1,7,6,,,3,1,Completed,2.5,1.5,2.45,1.55,2.5,1.5,2.44,1.649,2.45,1.52
31,Paris,French Open,05/25/2008,Grand Slam,Outdoor,Clay,1st Round,5,Acasuso J.,Hrbaty D.,49,281,711,133,6,4,6,2,6,4,,,,,3,0,Completed,1.11,6,1.16,5.29,1.167,4.5,1.167,6.4,1.16,5
31,Paris,French Open,05/26/2008,Grand Slam,Outdoor,Clay,1st Round,5,Robredo T.,Coria G.,14,604,1430,36,5,7,6,4,6,1,6,4,,,3,1,Completed,1.05,9,1.09,7.33,1.063,8,1.089,10.25,1.07,8
31,Paris,French Open,05/26/2008,Grand Slam,Outdoor,Clay,1st Round,5,Hernandez O.,Minar I.,86,65,497,571,4,6,7,6,6,3,7,5,,,3,1,Completed,1.66,2.1,1.65,2.25,1.727,2,1.704,2.32,1.75,2.05
31,Paris,French Open,05/26/2008,Grand Slam,Outdoor,Clay,1st Round,5,Bolelli S.,Baghdatis M.,47,18,721,1335,6,2,6,4,6,2,,,,,3,0,Completed,1.44,2.62,1.42,2.89,1.444,2.625,1.459,2.98,1.41,2.8
31,Paris,French Open,05/26/2008,Grand Slam,Outdoor,Clay,1st Round,5,Verdasco F.,Ventura S.,23,91,1240,494,4,6,6,3,6,4,6,7,6,1,3,2,Completed,1.14,5,1.2,4.55,1.167,4.5,1.159,6.7,1.15,5.2
31,Paris,French Open,05/26/2008,Grand Slam,Outdoor,Clay,1st Round,5,Granollers M.,Berrer M.,51,71,677,537,6,3,3,6,6,2,6,3,,,3,1,Completed,1.22,4,1.25,3.97,1.286,3.5,1.225,5.05,1.2,4.3
31,Paris,French Open,05/26/2008,Grand Slam,Outdoor,Clay,1st Round,5,Garcia-Lopez G.,Roitman S.,96,87,477,496,6,2,6,4,7,6,,,,,3,0,Completed,1.53,2.37,1.55,2.5,1.615,2.2,1.565,2.67,1.57,2.34
31,Paris,French Open,05/26/2008,Grand Slam,Outdoor,Clay,1st Round,5,Odesnik W.,Canas G.,106,31,433,1000,7,6,7,6,7,6,,,,,3,0,Completed,3.5,1.28,3.73,1.28,3.75,1.25,3.75,1.328,3.4,1.3
31,Paris,French Open,05/26/2008,Grand Slam,Outdoor,Clay,1st Round,5,Andujar P.,Volandri F.,151,74,303,535,6,7,6,2,6,3,6,3,,,3,1,Completed,2.62,1.44,2.44,1.56,2.375,1.533,2.8,1.513,2.38,1.55
31,Paris,French Open,05/26/2008,Grand Slam,Outdoor,Clay,1st Round,5,Lee H.T.,Bjorkman J.,52,62,670,588,6,4,6,4,6,3,,,,,3,0,Completed,1.3,3.4,1.3,3.53,1.36,3,1.31,3.93,1.3,3.4
31,Paris,French Open,05/26/2008,Grand Slam,Outdoor,Clay,1st Round,5,Federer R.,Querrey S.,1,40,6675,835,6,4,6,4,6,3,,,,,3,0,Completed,1.005,21,1.02,13.5,1.01,15,1.016,43.5,1.01,20
31,Paris,French Open,05/26/2008,Grand Slam,Outdoor,Clay,1st Round,5,Gonzalez F.,Cuevas P.,25,113,1160,411,6,3,6,3,6,1,,,,,3,0,Completed,1.14,5,1.2,4.55,1.125,5.5,1.189,5.79,1.17,4.8
31,Paris,French Open,05/26/2008,Grand Slam,Outdoor,Clay,1st Round,5,Berdych T.,Smeets R.,13,166,1460,262,6,1,6,0,6,0,,,,,3,0,Completed,1.02,12,1.02,13.5,1.04,9,1.038,21,1.04,10
31,Paris,French Open,05/26/2008,Grand Slam,Outdoor,Clay,1st Round,5,Llodra M.,Patience O.,41,128,831,361,3,6,7,6,6,3,7,5,,,3,1,Completed,1.61,2.2,1.65,2.25,1.571,2.25,1.758,2.22,1.62,2.25
31,Paris,French Open,05/26/2008,Grand Slam,Outdoor,Clay,1st Round,5,Devilder N.,Guccione C.,148,70,311,544,6,4,6,1,6,4,,,,,3,0,Completed,1.44,2.62,1.49,2.65,1.5,2.5,1.485,2.86,1.5,2.52
31,Paris,French Open,05/26/2008,Grand Slam,Outdoor,Clay,1st Round,5,Serra F.,Giraldo S.,94,181,487,229,6,4,6,3,6,2,,,,,3,0,Completed,,,,,,,,,,
31,Paris,French Open,05/27/2008,Grand Slam,Outdoor,Clay,1st Round,5,Capdeville P.,Zverev M.,141,81,333,510,6,1,6,4,6,2,,,,,3,0,Completed,1.44,2.62,1.49,2.65,1.533,2.375,1.488,2.85,1.53,2.44
31,Paris,French Open,05/27/2008,Grand Slam,Outdoor,Clay,1st Round,5,Ancic M.,Seppi A.,46,32,735,998,6,2,7,6,6,2,,,,,3,0,Completed,1.9,1.8,1.8,2.03,1.833,1.833,2.02,1.893,1.84,1.92
31,Paris,French Open,05/27/2008,Grand Slam,Outdoor,Clay,1st Round,5,Soderling R.,Monaco J.,44,16,750,1375,6,2,6,3,6,1,,,,,3,0,Completed,1.72,2,1.75,2.1,1.727,2,1.741,2.25,1.78,1.99
31,Paris,French Open,05/27/2008,Grand Slam,Outdoor,Clay,1st Round,5,Wawrinka S.,Kohlschreiber P.,10,36,1575,905,6,3,6,4,6,3,,,,,3,0,Completed,1.36,3,1.45,2.7,1.444,2.625,1.426,3.15,1.44,2.7
31,Paris,French Open,05/27/2008,Grand Slam,Outdoor,Clay,1st Round,5,Davydenko N.,Johansson T.,4,67,3425,568,6,3,6,3,6,3,,,,,3,0,Completed,1.02,12,1.05,8.75,1.04,9,1.044,18.5,1.03,12
31,Paris,French Open,05/28/2008,Grand Slam,Outdoor,Clay,1st Round,5,Santoro F.,Korolev E.,50,92,691,489,7,6,6,1,6,4,,,,,3,0,Completed,2.5,1.5,2.45,1.55,2.375,1.533,2.6,1.588,2.15,1.67
31,Paris,French Open,05/28/2008,Grand Slam,Outdoor,Clay,1st Round,5,Melzer J.,Luczak P.,97,114,474,406,6,3,6,2,6,4,,,,,3,0,Completed,1.25,3.75,1.25,3.8,1.333,3.25,1.333,3.7,1.3,3.4
31,Paris,French Open,05/28/2008,Grand Slam,Outdoor,Clay,1st Round,5,Vanek J.,Huta Galung J.,93,187,489,215,6,3,7,5,6,2,,,,,3,0,Completed,1.53,2.37,1.6,2.4,1.571,2.25,1.654,2.43,1.55,2.38
31,Paris,French Open,05/28/2008,Grand Slam,Outdoor,Clay,1st Round,5,Daniel M.,Ferrero J.C.,79,24,517,1205,6,7,2,2,,,,,,,0,1,Retired,7.5,1.07,6.35,1.12,7,1.083,8,1.13,8,1.07
31,Paris,French Open,05/28/2008,Grand Slam,Outdoor,Clay,1st Round,5,Ferrer D.,Darcis S.,5,45,2730,740,6,3,6,4,6,3,,,,,3,0,Completed,1.06,8,1.08,7.94,1.1,6.5,1.095,9.5,1.09,7
31,Paris,French Open,05/28/2008,Grand Slam,Outdoor,Clay,1st Round,5,Hewitt L.,Mahut N.,28,43,1085,761,6,4,6,2,6,4,,,,,3,0,Completed,1.36,3,1.36,3.17,1.4,2.75,1.415,3.21,1.42,2.78
31,Paris,French Open,05/28/2008,Grand Slam,Outdoor,Clay,1st Round,5,Fish M.,Calleri A.,39,54,865,670,6,7,6,4,6,2,6,4,,,3,1,Completed,5.5,1.12,4.76,1.19,4.5,1.167,6.4,1.167,4.8,1.17
31,Paris,French Open,05/28/2008,Grand Slam,Outdoor,Clay,1st Round,5,Youzhny M.,Becker B.,15,103,1410,438,6,1,6,3,7,6,,,,,3,0,Completed,1.08,7,1.15,5.3,1.125,5.5,1.119,8.6,1.12,6
31,Paris,French Open,05/28/2008,Grand Slam,Outdoor,Clay,1st Round,5,Hanescu V.,Sela D.,78,61,517,595,4,6,6,2,4,6,6,4,6,3,3,2,Completed,1.83,1.83,2,1.85,1.909,1.8,1.962,1.943,2.03,1.75
31,Paris,French Open,05/28/2008,Grand Slam,Outdoor,Clay,1st Round,5,Chela J.I.,Isner J.,42,82,805,509,2,6,3,6,7,5,6,3,6,4,3,2,Completed,1.2,4.33,1.22,4.33,1.222,4,1.275,4.34,1.18,4.6
31,Paris,French Open,05/28/2008,Grand Slam,Outdoor,Clay,1st Round,5,Tursunov D.,Brands D.,33,210,980,186,6,2,6,4,7,5,,,,,3,0,Completed,1.44,2.62,1.51,2.57,1.5,2.5,1.485,2.86,1.45,2.7
31,Paris,French Open,05/28/2008,Grand Slam,Outdoor,Clay,1st Round,5,Benneteau J.,Spadea V.,55,112,670,412,6,4,6,4,3,6,3,6,6,3,3,2,Completed,1.14,5,1.13,5.95,1.167,4.5,1.185,5.9,1.2,4.3
31,Paris,French Open,05/28/2008,Grand Slam,Outdoor,Clay,1st Round,5,Nieminen J.,Lopez M.,26,177,1130,242,2,6,6,3,6,4,6,3,,,3,1,Completed,1.3,3.39,1.42,2.75,1.4,2.75,1.391,3.36,1.38,2.95
31,Paris,French Open,05/28/2008,Grand Slam,Outdoor,Clay,1st Round,5,Marrero D.,Crivoi V.,267,283,138,133,6,3,6,3,5,7,6,4,,,3,1,Completed,1.83,1.83,2,1.85,1.833,1.833,2.08,1.847,1.88,1.88
31,Paris,French Open,05/28/2008,Grand Slam,Outdoor,Clay,1st Round,5,Vassallo-Arguello M.,Lopez F.,107,35,433,950,7,6,6,4,3,6,4,6,6,3,3,2,Completed,3.25,1.33,3.55,1.3,3.25,1.33,3.71,1.332,3.15,1.34
31,Paris,French Open,05/28/2008,Grand Slam,Outdoor,Clay,1st Round,5,Safin M.,Lisnard J.R.,73,228,535,171,6,7,6,1,6,3,6,2,,,3,1,Completed,1.12,5.5,1.2,4.55,1.167,4.5,1.206,5.45,1.17,4.8
31,Paris,French Open,05/28/2008,Grand Slam,Outdoor,Clay,1st Round,5,Gicquel M.,Troicki V.,56,99,629,450,6,4,6,3,4,6,7,5,,,3,1,Completed,1.72,2,1.85,2,1.667,2.1,1.87,2.05,1.82,1.94
31,Paris,French Open,05/28/2008,Grand Slam,Outdoor,Clay,1st Round,5,Reynolds B.,Ascione T.,104,109,436,421,7,6,4,6,6,3,6,2,,,3,1,Completed,3,1.36,3.28,1.34,3,1.364,3.39,1.386,2.85,1.4
31,Paris,French Open,05/28/2008,Grand Slam,Outdoor,Clay,1st Round,5,Horna L.,Jenkins S.,102,226,438,172,6,4,5,7,6,3,6,0,,,3,1,Completed,1.28,3.5,1.36,3.17,1.364,3,1.368,3.52,1.32,3.25
31,Paris,French Open,05/28/2008,Grand Slam,Outdoor,Clay,1st Round,5,Nadal R.,Bellucci T.,2,76,5585,520,7,5,6,3,6,1,,,,,3,0,Completed,1.005,34,1.01,16,1.005,21,1.011,66,1.01,30
31,Paris,French Open,05/28/2008,Grand Slam,Outdoor,Clay,1st Round,5,Falla A.,Karlovic I.,108,21,429,1250,3,6,7,6,7,6,5,7,6,4,3,2,Completed,3.75,1.25,3.66,1.29,3.5,1.286,3.97,1.306,3.4,1.3
31,Paris,French Open,05/28/2008,Grand Slam,Outdoor,Clay,1st Round,5,Montanes A.,Vliegen K.,60,85,596,502,7,6,7,6,7,6,,,,,3,0,Completed,1.28,3.5,1.3,3.4,1.333,3.25,1.331,3.72,1.32,3.3
31,Paris,French Open,05/28/2008,Grand Slam,Outdoor,Clay,1st Round,5,Junqueira D.,Mannarino A.,162,186,265,216,6,1,6,2,6,2,,,,,3,0,Completed,1.22,4,1.25,3.97,1.286,3.5,1.27,4.4,1.3,3.35
31,Paris,French Open,05/28/2008,Grand Slam,Outdoor,Clay,1st Round,5,Ljubicic I.,Prodon E.,30,117,1005,402,7,5,7,6,7,6,,,,,3,0,Completed,1.22,4,1.25,3.95,1.25,3.75,1.308,3.95,1.24,3.9
31,Paris,French Open,05/28/2008,Grand Slam,Outdoor,Clay,1st Round,5,Ginepri R.,Young D.,88,83,495,508,6,2,3,6,7,6,6,2,,,3,1,Completed,1.36,3,1.35,3.15,1.364,3,1.439,3.08,1.42,2.76
31,Paris,French Open,05/28/2008,Grand Slam,Outdoor,Clay,1st Round,5,Cilic M.,Haase R.,53,58,670,617,7,6,6,2,7,6,,,,,3,0,Completed,1.66,2.1,1.87,1.94,1.833,1.833,1.8,2.15,1.9,1.86
31,Paris,French Open,05/28/2008,Grand Slam,Outdoor,Clay,1st Round,5,Andreev I.,Starace P.,27,48,1125,715,6,1,6,7,6,1,6,4,,,3,1,Completed,1.3,3.4,1.37,3.12,1.4,2.75,1.357,3.6,1.35,3.1
31,Paris,French Open,05/28/2008,Grand Slam,Outdoor,Clay,1st Round,5,Monfils G.,Clement A.,59,95,613,484,7,5,6,3,6,1,,,,,3,0,Completed,1.25,3.75,1.3,3.4,1.3,3.4,1.328,3.75,1.32,3.3
31,Paris,French Open,05/28/2008,Grand Slam,Outdoor,Clay,1st Round,5,Stepanek R.,Simon G.,22,29,1245,1060,6,2,6,4,6,1,,,,,3,0,Completed,1.57,2.25,1.65,2.25,1.571,2.25,1.69,2.35,1.62,2.25
31,Paris,French Open,05/28/2008,Grand Slam,Outdoor,Clay,2nd Round,5,Mathieu P.H.,Hernandez O.,19,86,1270,497,2,6,1,6,6,4,6,3,6,2,3,2,Completed,1.2,4.33,1.25,3.95,1.25,3.75,1.23,4.95,1.28,3.55
31,Paris,French Open,05/28/2008,Grand Slam,Outdoor,Clay,2nd Round,5,Djokovic N.,Lopez-Jaen M.A.,3,264,5225,140,6,1,6,1,6,3,,,,,3,0,Completed,1.01,15,,,1.01,15,1.017,41,1.01,30
31,Paris,French Open,05/28/2008,Grand Slam,Outdoor,Clay,2nd Round,5,Bolelli S.,Del Potro J.M.,47,68,721,558,3,6,7,6,7,5,6,2,,,3,1,Completed,1.36,3,1.4,2.98,1.444,2.625,1.476,2.9,1.45,2.68
31,Paris,French Open,05/28/2008,Grand Slam,Outdoor,Clay,2nd Round,5,Almagro N.,Decoud S.,20,247,1270,152,7,6,6,2,6,1,,,,,3,0,Completed,1.04,10,,,1.05,8.5,1.05,16,1.07,8
31,Paris,French Open,05/28/2008,Grand Slam,Outdoor,Clay,2nd Round,5,Llodra M.,Berdych T.,41,13,831,1460,6,3,4,6,5,7,6,3,6,4,3,2,Completed,5,1.14,4.75,1.2,4.5,1.167,4.81,1.238,4.2,1.21
31,Paris,French Open,05/28/2008,Grand Slam,Outdoor,Clay,2nd Round,5,Schwank E.,Granollers M.,75,51,531,677,6,7,6,2,6,4,6,4,,,3,1,Completed,1.55,2.5,1.571,2.45,1.538,2.25,1.5,2.76,,
31,Paris,French Open,05/28/2008,Grand Slam,Outdoor,Clay,2nd Round,5,Odesnik W.,Lee H.T.,106,52,433,670,6,2,4,6,6,3,6,2,,,3,1,Completed,1.61,2.2,1.65,2.25,1.615,2.2,1.806,2.14,1.57,2.34
31,Paris,French Open,05/28/2008,Grand Slam,Outdoor,Clay,2nd Round,5,Murray A.,Acasuso J.,12,49,1480,711,6,4,6,0,6,4,,,,,3,0,Completed,1.61,2.2,1.7,2.2,1.667,2.1,1.667,2.4,1.77,2
31,Paris,French Open,05/29/2008,Grand Slam,Outdoor,Clay,2nd Round,5,Gulbis E.,Blake J.,80,8,512,1985,7,6,3,6,7,5,6,3,,,3,1,Completed,2.75,1.4,2.72,1.47,2.75,1.4,2.81,1.51,2.85,1.4
31,Paris,French Open,05/29/2008,Grand Slam,Outdoor,Clay,2nd Round,5,Lapentti N.,Reynolds B.,69,104,554,436,7,5,6,4,5,7,7,5,,,3,1,Completed,1.2,4.33,1.2,4.35,1.222,4,1.195,5.64,1.2,4.3
31,Paris,French Open,05/29/2008,Grand Slam,Outdoor,Clay,2nd Round,5,Chardy J.,Nalbandian D.,145,7,326,2115,3,6,4,6,6,2,6,1,6,2,3,2,Completed,11,1.03,8.75,1.05,8,1.063,11.25,1.078,9.5,1.05
31,Paris,French Open,05/29/2008,Grand Slam,Outdoor,Clay,2nd Round,5,Tursunov D.,Garcia-Lopez G.,33,96,980,477,7,6,6,0,6,0,,,,,3,0,Completed,1.9,1.8,1.8,2.03,1.833,1.833,1.862,2.06,1.82,1.94
